# Number of simulations: 50
# One compartment simulation; Exp colored noise sigma=3; both stimulus; cm parameter; dt=0.1
# MacBook Pro (Retina, Mid 2012); 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 68.899253 minutes
# sigma	diff	accuracy	sharper	sigma_err
4.966265240355144384e-02	6.006006006006003872e-02	5.188086649335546241e+01	4.020086862106404091e+00	0.000000000000000000e+00
5.485896629260483826e-02	4.604604604604611851e-02	6.918511352169699080e+01	3.638820638820641662e+00	0.000000000000000000e+00
-3.706414892588080073e-02	1.001001001001089463e-03	9.999982839993674588e+01	5.373730043541364410e+00	0.000000000000000000e+00
4.942261064455084202e-02	5.405405405405416808e-02	5.257542272470606548e+01	4.028835690968445071e+00	0.000000000000000000e+00
6.890430705848095416e-02	6.006006006005870645e-03	9.966196225753340343e+01	2.892578124999997335e+00	0.000000000000000000e+00
-9.127940423251688917e-02	2.222222222222220989e-01	2.257491497036445693e+00	2.181470025040505245e+00	0.000000000000000000e+00
4.743038895163947943e-02	3.003003003002824300e-03	9.983363203563021671e+01	4.201418439716312569e+00	0.000000000000000000e+00
3.835699461102701213e-02	6.606606606606602039e-02	2.653133681956683532e+01	5.183759187959400272e+00	0.000000000000000000e+00
2.239563381578616938e-02	5.405405405405394603e-02	8.225696757538889514e+00	8.873576992210908898e+00	0.000000000000000000e+00
2.252224258711709240e-02	5.405405405405394603e-02	7.927707503196833372e+00	8.847072879330950101e+00	0.000000000000000000e+00
4.917231648325323667e-02	1.001001001001000645e-02	9.814343331756008126e+01	4.049767569045664928e+00	0.000000000000000000e+00
4.686178479552129822e-02	1.101101101101109592e-02	9.739773031287136007e+01	4.254524561907500058e+00	0.000000000000000000e+00
4.342819022383965361e-02	5.905905905905894926e-02	3.616212725678000339e+01	4.592248062015507948e+00	0.000000000000000000e+00
4.884063598220266672e-02	8.608608608608614432e-02	1.740753318588280507e+01	4.079889807162533799e+00	0.000000000000000000e+00
2.300062976197207731e-02	5.905905905905917130e-02	5.734066366990346886e+00	8.645650904845295415e+00	0.000000000000000000e+00
-3.720480352000369445e-02	4.004004004004135808e-03	9.955144070015514046e+01	5.350433526011561192e+00	0.000000000000000000e+00
4.607442685816251493e-02	5.805805805805808184e-02	4.154096265474016292e+01	4.326614081215310215e+00	0.000000000000000000e+00
-1.584190849415926389e-02	1.301301301301305280e-02	7.304333205064283163e+01	1.256149279050042011e+01	0.000000000000000000e+00
5.851332833487287582e-02	4.804804804804807539e-02	7.010910214991345413e+01	3.406947319990794032e+00	0.000000000000000000e+00
3.748384318822758909e-02	8.408408408408396539e-02	1.163155936275644109e+01	5.306341812970262417e+00	0.000000000000000000e+00
