# Number of simulations: 100
# One compartment simulation; White noise sigma=7; narrow stimulus; gpas parameter; dt=0.1
# 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 8.953358 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
4.153568615165832641e-06	3.803803803803808259e-06	6.731536529305198258e+01	4.797538062844186157e+00	0.000000000000000000e+00
4.258848478551364749e-06	3.703703703703708399e-06	7.007274979288906991e+01	4.679304897314374934e+00	0.000000000000000000e+00
4.844107009480151042e-06	2.902902902902909513e-06	8.384750410279072241e+01	4.116175653140633273e+00	0.000000000000000000e+00
4.517955990731105057e-06	4.304304304304307563e-06	6.529087081409980442e+01	4.409050312593036480e+00	0.000000000000000000e+00
5.071755680826835910e-06	1.901901901901910906e-06	9.372533163776313359e+01	3.926299045599151327e+00	0.000000000000000000e+00
5.045053002965308994e-06	5.205205205205206309e-06	6.131136154217250578e+01	3.948280458544388249e+00	0.000000000000000000e+00
3.992673688406411664e-06	6.606606606606604359e-06	2.964286254950794230e+01	4.986531986531987926e+00	0.000000000000000000e+00
5.539539773982920148e-06	2.902902902902909513e-06	8.771591004046054252e+01	3.606038470903334847e+00	0.000000000000000000e+00
5.111338203697396393e-06	8.008008008008124382e-07	9.878743607090767398e+01	3.897368421052633813e+00	0.000000000000000000e+00
-1.366412184902977673e-06	2.002002002002003990e-06	3.661690408081994974e+01	1.444878048780489443e+01	0.000000000000000000e+00
3.905774219501268717e-06	3.703703703703708399e-06	6.587436065278366470e+01	5.101619014812264652e+00	0.000000000000000000e+00
5.623416263582902281e-06	1.491491491491491990e-05	5.774722017861181556e+00	3.551558752997601598e+00	0.000000000000000000e+00
5.200661320992376503e-06	9.009009009008987464e-07	9.840125016380729051e+01	3.831824062095732231e+00	0.000000000000000000e+00
-1.939814176071654552e-06	1.101101101101098468e-06	8.437879928799226548e+01	1.023496890117484348e+01	0.000000000000000000e+00
3.473188187311568445e-06	3.103103103103109234e-06	6.881988445304743607e+01	5.733643050716220380e+00	0.000000000000000000e+00
4.761596149158711715e-06	2.802802802802809652e-06	8.366665099918373016e+01	4.181253529079618225e+00	0.000000000000000000e+00
-2.925750227567731860e-06	6.006006006005991642e-07	9.778561216887158025e+01	6.809195402298850119e+00	0.000000000000000000e+00
-3.223461341594850468e-06	6.006006006005991642e-07	9.827010985738617421e+01	6.186299081035923741e+00	0.000000000000000000e+00
6.253535257180736316e-06	9.409409409409414012e-06	2.787486637125590860e+01	3.188374596340152411e+00	0.000000000000000000e+00
-2.970934133301127253e-06	2.502502502502496518e-06	7.105045410946016204e+01	6.707427536231887366e+00	0.000000000000000000e+00
4.739246208026811338e-06	1.201201201201198328e-06	9.679861320409341374e+01	4.210975263008244873e+00	0.000000000000000000e+00
5.095104333752380488e-06	4.004004004003994428e-07	9.976353753301292215e+01	3.914882368490615328e+00	0.000000000000000000e+00
9.568052929796671500e-06	1.541541541541540565e-05	2.142687519401340168e+01	2.087679729348744573e+00	0.000000000000000000e+00
3.349294413390437948e-06	4.504504504504507284e-06	3.879102012597470406e+01	5.945403452428742241e+00	0.000000000000000000e+00
4.675854429172725433e-06	1.101101101101084915e-06	9.734772472612559113e+01	4.258194364577342128e+00	0.000000000000000000e+00
5.379452023423077755e-06	3.903903903903908120e-06	7.815021555015100319e+01	3.700649675162417829e+00	0.000000000000000000e+00
6.781459049549834704e-06	2.302302302302283244e-06	9.428722848380829191e+01	2.940242207663294138e+00	0.000000000000000000e+00
5.064943380925557787e-06	1.101101101101112020e-06	9.769136459056419142e+01	3.937782504653017934e+00	0.000000000000000000e+00
-2.895720557392041577e-06	2.002002002001997214e-07	9.968386103085914840e+01	6.859657248726266587e+00	0.000000000000000000e+00
4.223929233945943495e-06	5.305305305305306170e-06	4.233500533237960894e+01	4.712058542793511329e+00	0.000000000000000000e+00
3.026917172434107576e-06	3.203203203203209095e-06	5.865452959217739703e+01	6.573457612072791889e+00	0.000000000000000000e+00
-2.822050807191164335e-06	2.702702702702709792e-06	6.559093099723780540e+01	7.055740828966171385e+00	0.000000000000000000e+00
-4.409730921766463319e-06	4.004004004003994428e-07	9.949342160283964631e+01	4.522137404580151454e+00	0.000000000000000000e+00
-4.043502565188819953e-06	1.101101101101098468e-06	9.603203166444522765e+01	4.925174592617225677e+00	0.000000000000000000e+00
-3.839496315905034921e-06	7.007007007007125775e-07	9.848799085302130152e+01	5.187390542907174940e+00	0.000000000000000000e+00
3.066776582521452096e-06	4.304304304304307563e-06	4.090913793500989470e+01	6.487078405606660603e+00	0.000000000000000000e+00
-3.053869761942807381e-06	1.001001001001012160e-06	9.466264344286994969e+01	6.518485915492957972e+00	0.000000000000000000e+00
7.561377358532944198e-06	5.105105105105079344e-06	7.860244217708839187e+01	2.638517726705861044e+00	0.000000000000000000e+00
4.760904870531390890e-06	9.009009009009014569e-06	2.076821560205531725e+01	4.185980780101751897e+00	0.000000000000000000e+00
4.272018914910183203e-06	4.804804804804806866e-06	5.536518947903429222e+01	4.664566929133859396e+00	0.000000000000000000e+00
4.559489782154269816e-06	3.303303303303308956e-06	7.823577651086110052e+01	4.373892498523332506e+00	0.000000000000000000e+00
-2.922421620961992933e-06	5.005005005005128561e-07	9.842661568650210313e+01	6.821741133118381484e+00	0.000000000000000000e+00
-2.778381232708421561e-06	1.801801801801797493e-06	8.139644207205486737e+01	7.168441432720229045e+00	0.000000000000000000e+00
5.494800096656591803e-06	1.001001001000998607e-07	9.998430370288207314e+01	3.622798434442268789e+00	0.000000000000000000e+00
4.275619291160055322e-06	4.804804804804793314e-06	5.168388708953687427e+01	4.658697703680403812e+00	0.000000000000000000e+00
6.478918668196561071e-06	6.506506506506504499e-06	5.793083159443216346e+01	3.076443705857915489e+00	0.000000000000000000e+00
3.929184729538385561e-06	8.108108108108102270e-06	1.584705977441178426e+01	5.073655361425144505e+00	0.000000000000000000e+00
-2.708660954006151182e-06	2.002002002001997214e-07	9.966196522078688247e+01	7.342588001983143542e+00	0.000000000000000000e+00
5.429046979105467757e-06	1.201201201201198328e-06	9.740853857930062532e+01	3.673115079365079971e+00	0.000000000000000000e+00
4.132241269715240232e-06	2.702702702702709792e-06	8.209773048302660925e+01	4.822533376750243406e+00	0.000000000000000000e+00
3.720707692742606664e-06	2.702702702702696239e-06	7.723828067801021291e+01	5.352367184676543488e+00	0.000000000000000000e+00
-2.670035520912477201e-06	2.002002002001997214e-06	7.627183315060514701e+01	7.434738955823292805e+00	0.000000000000000000e+00
3.600752939649031763e-06	3.503503503503508677e-06	6.370017684177680195e+01	5.528182157521461804e+00	0.000000000000000000e+00
5.289086056934514644e-06	9.009009009008987464e-07	9.869316872595284451e+01	3.766531027466938575e+00	0.000000000000000000e+00
