# Number of simulations: 50
# Multi compartment simulation; White noise sigma=5; steps stimulus; Ra parameter; dt=0.1
# --
# The Ra-gpas-cm ball-and-stick simulation was running for 208.699238 minutes
# sigma	diff	accuracy	sharper	sigma_err
2.000000000000000000e+01	2.000000000000000000e+01	0.000000000000000000e+00	1.000000000000000000e+00	0.000000000000000000e+00
1.821016125609303415e+01	9.977391583700523370e-02	9.999864770764197885e+01	1.098293840197847482e+00	0.000000000000000000e+00
1.809263616837649735e+01	1.891166949355607585e+00	9.945232098102488294e+01	1.105428073081687002e+00	0.000000000000000000e+00
1.802776868451831049e+01	5.239716276899542891e+00	9.585644608676085454e+01	1.109405622324849849e+00	0.000000000000000000e+00
2.614874402898458516e+00	2.614874402898458516e+00	2.614874402898458516e+00	2.614874402898458516e+00	2.614874402898458516e+00
1.788932074569183328e+01	4.535136237843133244e+00	9.683083030453254025e+01	1.117991466578907245e+00	0.000000000000000000e+00
1.833280075888606930e+01	3.587353378854913899e-01	9.998032124234833873e+01	1.090946669830699545e+00	0.000000000000000000e+00
1.792100279802209073e+01	3.507789185801172493e+00	9.810795472554978858e+01	1.116014999940954766e+00	0.000000000000000000e+00
1.823103952724909149e+01	2.467200883125542532e+00	9.908479387274604733e+01	1.097036068990099977e+00	0.000000000000000000e+00
1.802584442625741090e+01	5.720422739544829938e+00	9.508089094288723686e+01	1.109524051336160833e+00	0.000000000000000000e+00
1.773412540069173815e+01	3.110840520208896010e+00	9.846837247256686965e+01	1.127775262928746081e+00	0.000000000000000000e+00
1.794039378952712482e+01	6.288054044684528776e+00	9.403324624507590102e+01	1.114808747857682469e+00	0.000000000000000000e+00
1.941423956518265115e+01	3.678970685951554742e+00	9.821574213762846739e+01	1.030177250539573652e+00	0.000000000000000000e+00
1.791426589361672939e+01	7.208578454528620227e+00	9.221268556365612312e+01	1.116434692626895764e+00	0.000000000000000000e+00
1.764275772617447657e+01	3.878331789979796440e-01	9.997521632977671402e+01	1.133615744601235154e+00	0.000000000000000000e+00
1.801432177815389934e+01	6.963880231239159002e-01	9.992637835181893990e+01	1.110233745287637852e+00	0.000000000000000000e+00
1.806302384452985876e+01	2.421367244820970654e+00	9.910921623573885597e+01	1.107240299781435899e+00	0.000000000000000000e+00
1.815877036108889087e+01	1.578717014659900997e+00	9.962040132163286899e+01	1.101402107018945475e+00	0.000000000000000000e+00
1.793254561042287065e+01	8.014136589084728257e-01	9.989894116812830305e+01	1.115296643938375576e+00	0.000000000000000000e+00
1.819974864945201887e+01	3.841602981666952132e+00	9.779121912465113553e+01	1.098922206114020472e+00	0.000000000000000000e+00
1.851395559738203644e+01	2.149604983649808787e+00	9.932510508818232609e+01	1.080272005157265625e+00	0.000000000000000000e+00
1.786925383472007312e+01	3.268161224470034654e+00	9.833638134187653179e+01	1.119246954661091698e+00	0.000000000000000000e+00
1.817962071011740477e+01	2.513745327276367902e+00	9.904481894715580381e+01	1.100138900337227943e+00	0.000000000000000000e+00
1.820838358202001572e+01	1.353875395365633949e+00	9.972191399694261804e+01	1.098401065997187676e+00	0.000000000000000000e+00
1.799178929058942344e+01	4.764838768566320937e+00	9.654681491238935109e+01	1.111624175536420234e+00	0.000000000000000000e+00
1.786294578070842576e+01	3.143329013881341893e+00	9.845881309700321538e+01	1.119642201353829192e+00	0.000000000000000000e+00
1.817126442313321988e+01	3.284813965164374849e+00	9.838428361598954552e+01	1.100644813198304650e+00	0.000000000000000000e+00
1.790575179285736596e+01	3.823822067624689680e+00	9.775139036721397190e+01	1.116965552072186840e+00	0.000000000000000000e+00
1.772406639828012231e+01	7.881234242578969429e+00	9.059808581303296648e+01	1.128415313232927542e+00	0.000000000000000000e+00
1.838077018196631585e+01	2.627147722564160404e-01	9.999017325240458831e+01	1.088099559407957662e+00	0.000000000000000000e+00
1.794658374574284210e+01	6.655036564687364375e+00	9.334584542877631463e+01	1.114424239171466269e+00	0.000000000000000000e+00
1.837800208201914387e+01	3.412463995504708691e+00	9.828591645129171184e+01	1.088263449275826522e+00	0.000000000000000000e+00
1.869909171969075956e+01	2.751556918130575013e+00	9.891930057030310763e+01	1.069576439133442358e+00	0.000000000000000000e+00
1.827384168018664212e+01	7.856036324425730299e-01	9.990645599533769428e+01	1.094466521413586024e+00	0.000000000000000000e+00
1.715058045637466932e+01	6.906138485985849229e+00	9.220169462734807553e+01	1.166147582436060759e+00	0.000000000000000000e+00
1.785409955685593530e+01	2.333001960209116987e+00	9.914626610077530700e+01	1.120196953808094920e+00	0.000000000000000000e+00
1.808164062653297677e+01	5.211478866315445657e+00	9.592390884238656668e+01	1.106100289772839140e+00	0.000000000000000000e+00
1.821566688388242028e+01	1.175729173237471059e+00	9.979014439238130763e+01	1.097961884353131579e+00	0.000000000000000000e+00
1.798511425832076682e+01	4.816767117577143154e-01	9.996339651810389171e+01	1.112036746017527555e+00	0.000000000000000000e+00
1.784249863019033810e+01	3.625460232321302101e+00	9.795122429078003279e+01	1.120925289170843220e+00	0.000000000000000000e+00
1.816492791588370181e+01	2.235900569439351671e+00	9.924195397658908746e+01	1.101028753276145578e+00	0.000000000000000000e+00
1.788878431701126459e+01	2.747036307961906232e+00	9.882361630619125492e+01	1.118024991645600652e+00	0.000000000000000000e+00
1.829471045102766524e+01	5.509059779761145137e+00	9.555945859046025248e+01	1.093218063773893300e+00	0.000000000000000000e+00
1.941867482814061674e+01	1.368436706737071518e+00	9.975381487240001377e+01	1.029941956059394093e+00	0.000000000000000000e+00
1.842724933262280729e+01	5.766844499928325263e+00	9.521293158445280369e+01	1.085355040004215343e+00	0.000000000000000000e+00
1.813850867699596137e+01	3.295779990713043617e+00	9.835786401409352209e+01	1.102632432066561030e+00	0.000000000000000000e+00
1.787138198644371201e+01	4.615153365376144734e+00	9.671352628147184305e+01	1.119113673007913645e+00	0.000000000000000000e+00
1.794897193059756901e+01	4.850860720834560880e+00	9.640663902195991852e+01	1.114275960423244616e+00	0.000000000000000000e+00
1.818932602404936105e+01	2.644247649868262329e+00	9.894493293770781861e+01	1.099551897092445829e+00	0.000000000000000000e+00
1.828812878150624854e+01	5.702420980461511135e-01	9.995224951421020876e+01	1.093611499324165681e+00	0.000000000000000000e+00
