# Number of simulations: 50
# Multi compartment simulation; White noise sigma=5; steps stimulus; gpas parameter; dt=0.1
# --
# The Ra-gpas-cm ball-and-stick simulation was running for 208.699238 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
4.971045288860295883e-07	5.058662848368361358e-05	0.000000000000000000e+00	4.023320403335536355e+01	0.000000000000000000e+00
5.185522996404953466e-06	3.463365285226319493e-07	9.977073876511478545e+01	3.856912398313966595e+00	0.000000000000000000e+00
5.352160706714781197e-06	9.403864143467291058e-08	9.998616525830394153e+01	3.736828737501190822e+00	0.000000000000000000e+00
3.900296805956486448e-06	1.252791721411352266e-06	9.493301185189783098e+01	5.127842554451890855e+00	0.000000000000000000e+00
1.297725954903024010e-08	1.297725954903024010e-08	1.297725954903024010e-08	1.297725954903024010e-08	1.297725954903024010e-08
6.405688291856003360e-06	2.708086641513437164e-07	9.990735005865265350e+01	3.122241830281374142e+00	0.000000000000000000e+00
3.741755791198767022e-06	5.956693117224092296e-07	9.871974910320827235e+01	5.345113110700610015e+00	0.000000000000000000e+00
7.247743683085174497e-06	1.965887085202507522e-06	9.637018978210770115e+01	2.759494376608934374e+00	0.000000000000000000e+00
4.728970276784976053e-06	2.926305393529250558e-08	9.999868584547813555e+01	4.229273344084893083e+00	0.000000000000000000e+00
1.978833051865925747e-06	1.051551676557152711e-06	8.671537851355293469e+01	1.010702136681894991e+01	0.000000000000000000e+00
6.414643132706166853e-06	1.655221259860920882e-06	9.670614644652351899e+01	3.117883181155074013e+00	0.000000000000000000e+00
5.070785170612021116e-06	7.504816632325917846e-07	9.889627867693040741e+01	3.944183644869843075e+00	0.000000000000000000e+00
1.953787311669485591e-06	2.345732218079360238e-07	9.925103558335368348e+01	1.023658400129881407e+01	0.000000000000000000e+00
5.036618297314695578e-06	1.486124462480122900e-06	9.571216433500990206e+01	3.970939776643315877e+00	0.000000000000000000e+00
6.792406389524219966e-06	1.157266137306151802e-06	9.854668911048668178e+01	2.944480466808081065e+00	0.000000000000000000e+00
3.017336222456952886e-06	3.046689631145332389e-07	9.950803701208667462e+01	6.628398846546439849e+00	0.000000000000000000e+00
3.838207699234800948e-06	5.320945997235227874e-07	9.906148229918927939e+01	5.210793553606738016e+00	0.000000000000000000e+00
4.843202838584466269e-06	1.950961463443657336e-07	9.991469218487419823e+01	4.129521022171755540e+00	0.000000000000000000e+00
5.953367476926997736e-06	3.349821488840017516e-06	8.531878653034924298e+01	3.359461349242981676e+00	0.000000000000000000e+00
4.987828392045368348e-06	1.809842425911861535e-06	9.366295642951841671e+01	4.009782687887342156e+00	0.000000000000000000e+00
3.337804120528884997e-06	2.859583307833290068e-07	9.962078600751496538e+01	5.991995699677969078e+00	0.000000000000000000e+00
3.954675425145508104e-06	2.514727251315087469e-07	9.980597479496844926e+01	5.057332343738568881e+00	0.000000000000000000e+00
3.963944219676641962e-06	4.012491560943955539e-07	9.947620734708382884e+01	5.045506906302521521e+00	0.000000000000000000e+00
4.623461144943866122e-06	3.601959602695395607e-07	9.970533618496656914e+01	4.325786961235356110e+00	0.000000000000000000e+00
4.322982301242981576e-06	9.918967599030340844e-07	9.737612820219891319e+01	4.626460749290101759e+00	0.000000000000000000e+00
4.739549946999645224e-06	3.262360835468868956e-07	9.975608492772293800e+01	4.219832718344377120e+00	0.000000000000000000e+00
6.207606105588599056e-06	4.125494055257485169e-07	9.978471725029105244e+01	3.221871297305848980e+00	0.000000000000000000e+00
4.309196189342979535e-06	5.090318245954268380e-07	9.931827896432251634e+01	4.641261863648370678e+00	0.000000000000000000e+00
6.647616282691192521e-06	1.378929842585401499e-06	9.788681815995585112e+01	3.008613476781444085e+00	0.000000000000000000e+00
3.175020720111144569e-06	1.443429464322970026e-07	9.990374448599992263e+01	6.299205485461007115e+00	0.000000000000000000e+00
5.850894161827088348e-06	6.226331235732979023e-07	9.942629630988577105e+01	3.418299388675135830e+00	0.000000000000000000e+00
3.718596208685407277e-06	1.836774008504764386e-06	8.845688991181305028e+01	5.378402712793295848e+00	0.000000000000000000e+00
2.547779219122574654e-06	1.275900292552331269e-06	8.812801554511079871e+01	7.850016118533316600e+00	0.000000000000000000e+00
3.771256935171447470e-06	8.364363456406264438e-07	9.754163318328427579e+01	5.303300273723519531e+00	0.000000000000000000e+00
7.270190188927723695e-06	6.157950035253119143e-07	9.963610021152146601e+01	2.750974516049940366e+00	0.000000000000000000e+00
4.372687630278402677e-06	3.966544804774097856e-07	9.957901987182246728e+01	4.573870723828282969e+00	0.000000000000000000e+00
