0.000000000000000000e+00	-8.867922375570404248e-02
1.000000000000000056e-01	-6.484463099764435634e-02
2.000000000000000111e-01	-3.177100770282070136e-02
2.999999999999999889e-01	-3.826342368456036452e-02
3.999999999999999667e-01	-4.835560521226055924e-02
4.999999999999999445e-01	-8.363553567504578012e-02
5.999999999999999778e-01	-7.054893766980098457e-02
7.000000000000000666e-01	-6.530682067208272434e-02
8.000000000000001554e-01	-3.965948316152084763e-02
9.000000000000002442e-01	-3.714337683876230839e-02
1.000000000000000222e+00	-2.337279802813312796e-02
1.100000000000000311e+00	-1.302694670793639632e-02
1.200000000000000400e+00	-3.627474180763680389e-02
1.300000000000000488e+00	-4.361981865692663579e-02
1.400000000000000577e+00	-7.406597290752081619e-02
1.500000000000000666e+00	-7.927483072493816951e-02
1.600000000000000755e+00	-7.368822409373991522e-02
1.700000000000000844e+00	-8.916291261908952659e-02
1.800000000000000933e+00	-9.082547558306770796e-02
1.900000000000001021e+00	-1.513795367627211730e-01
2.000000000000000888e+00	-1.905785209982668316e-01
2.100000000000000533e+00	-1.869992064966023992e-01
2.200000000000000178e+00	-1.930283692715022426e-01
2.299999999999999822e+00	-1.346614750097783475e-01
2.399999999999999467e+00	-1.249845953469592430e-01
2.499999999999999112e+00	-1.208884093190370213e-01
2.599999999999998757e+00	-1.186377796972803433e-01
2.699999999999998401e+00	-1.461516357163809010e-01
2.799999999999998046e+00	-1.034873835464567154e-01
2.899999999999997691e+00	-8.054479915444438809e-02
2.999999999999997335e+00	-7.961180578531032448e-02
3.099999999999996980e+00	-1.274031046816439527e-01
3.199999999999996625e+00	-1.493800781620342188e-01
3.299999999999996270e+00	-1.441555445252069856e-01
3.399999999999995914e+00	-1.510714863957400844e-01
3.499999999999995559e+00	-1.971629993355481503e-01
3.599999999999995204e+00	-1.971757957462407784e-01
3.699999999999994849e+00	-1.587040381019288182e-01
3.799999999999994493e+00	-1.973880266146565143e-01
3.899999999999994138e+00	-1.781469984653621663e-01
3.999999999999993783e+00	-1.517914329046866906e-01
4.099999999999993427e+00	-1.430872723778050526e-01
4.199999999999993072e+00	-1.634908698303938479e-01
4.299999999999992717e+00	-1.575653232546554428e-01
4.399999999999992362e+00	-1.880009085298195992e-01
4.499999999999992006e+00	-1.813535198987569486e-01
4.599999999999991651e+00	-1.877761352041940335e-01
4.699999999999991296e+00	-1.647241881329624680e-01
4.799999999999990941e+00	-1.672603450789140189e-01
4.899999999999990585e+00	-1.580434603959252338e-01
4.999999999999990230e+00	-1.355970284095959766e-01
5.099999999999989875e+00	-1.711376559291412636e-01
5.199999999999989519e+00	-2.027842948624284936e-01
5.299999999999989164e+00	-2.085238078367146475e-01
5.399999999999988809e+00	-1.774229366063611590e-01
5.499999999999988454e+00	-1.565530085420649142e-01
5.599999999999988098e+00	-1.202118677515754130e-01
5.699999999999987743e+00	-1.049053711675948658e-01
5.799999999999987388e+00	-9.723802774362690082e-02
5.899999999999987033e+00	-7.707895953172186343e-02
5.999999999999986677e+00	-8.678871996211615092e-02
6.099999999999986322e+00	-9.798593849944232936e-02
6.199999999999985967e+00	-1.134490258136257174e-01
6.299999999999985612e+00	-1.034807236146032261e-01
6.399999999999985256e+00	-9.755761240069119045e-02
6.499999999999984901e+00	-8.697462958301498126e-02
6.599999999999984546e+00	-1.015806303037637276e-01
6.699999999999984190e+00	-8.326690656011903613e-02
6.799999999999983835e+00	-6.566718986717279272e-02
6.899999999999983480e+00	-3.784561645831045762e-02
6.999999999999983125e+00	-5.262355475266633498e-02
7.099999999999982769e+00	-4.917544344042241999e-03
7.199999999999982414e+00	5.214573261253518943e-04
7.299999999999982059e+00	3.462450366438949573e-02
7.399999999999981704e+00	3.117857244130342251e-02
7.499999999999981348e+00	7.012148941077758768e-02
7.599999999999980993e+00	3.518011843886964529e-02
7.699999999999980638e+00	4.050594833926121630e-02
7.799999999999980282e+00	7.406942782168332573e-02
7.899999999999979927e+00	6.141263941581716346e-02
7.999999999999979572e+00	4.496856451219050088e-02
8.099999999999980105e+00	5.484669921585513114e-02
8.199999999999981526e+00	3.303349473709443762e-02
8.299999999999982947e+00	1.497355966703948008e-02
8.399999999999984368e+00	-3.536211325816059070e-02
8.499999999999985789e+00	-1.003163422922062481e-01
8.599999999999987210e+00	-9.696294031695990023e-02
8.699999999999988631e+00	-7.153028530888438929e-02
8.799999999999990052e+00	-4.957009892145694541e-02
8.899999999999991473e+00	-4.518530413984053751e-02
8.999999999999992895e+00	-5.212290143970042811e-02
9.099999999999994316e+00	-3.184697755213722337e-02
