# Number of simulations: 100
# Multi compartment simulation; White noise sigma=7; narrow stimulus; Ra parameter; dt=0.1
# MacBook Pro (Retina, Mid 2012); 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 12.597366 minutes
# sigma	diff	accuracy	sharper	sigma_err
1.970349122211192849e+01	2.382382382382384378e+01	5.494431427224388642e+01	1.004885330438322510e+00	0.000000000000000000e+00
1.572464191106316278e+01	1.111111111111111427e+01	7.909766219161473089e+01	1.284698126301179855e+00	0.000000000000000000e+00
1.217112365070839353e+01	2.112112112112112072e+01	2.775840742148224649e+01	1.648853262079715165e+00	0.000000000000000000e+00
2.089458354460630929e+01	1.101101101101099289e+01	8.780408894673600173e+01	9.665209162696599687e-01	0.000000000000000000e+00
1.943013479396663001e+01	3.703703703703709493e+00	9.809949803397147150e+01	1.012995896032831800e+00	0.000000000000000000e+00
1.712316492626332476e+01	7.407407407407418987e+00	9.043862872555851595e+01	1.156669790690408872e+00	0.000000000000000000e+00
1.712550594110168234e+01	3.603603603603602323e+00	9.784252940381340125e+01	1.175303547337512633e+00	0.000000000000000000e+00
1.896220581042150855e+01	1.001001001001071700e-01	9.999778869493823663e+01	1.053867501601081225e+00	0.000000000000000000e+00
1.284060794806452499e+01	2.852852852852852550e+01	1.422345006491370434e+01	1.545283806343905608e+00	0.000000000000000000e+00
1.375511359357336971e+01	1.791791791791791866e+01	4.738254104362892605e+01	1.460408243762941982e+00	0.000000000000000000e+00
1.261483678392739272e+01	1.321321321321322273e+01	6.017321947299235774e+01	1.583449160697102398e+00	0.000000000000000000e+00
1.869874140834082255e+01	1.951951951951951969e+01	5.981520292590160182e+01	9.423517434461698983e-01	0.000000000000000000e+00
1.223349323463497740e+01	4.904904904904896057e+00	9.237705404720297508e+01	1.633215703573003497e+00	0.000000000000000000e+00
1.840330214830328970e+01	1.221221221221222208e+01	7.959914817503485551e+01	1.028043870609468335e+00	0.000000000000000000e+00
1.555613429749144494e+01	3.503503503503495153e+00	9.754857525838225740e+01	1.289957320790871442e+00	0.000000000000000000e+00
1.541963421968798897e+01	3.183183183183182052e+01	1.869544984319912473e+01	1.056875758224505857e+00	0.000000000000000000e+00
1.581713532496848629e+01	6.006006006006003872e+00	9.259635253675361355e+01	1.261284278657808899e+00	0.000000000000000000e+00
1.792790861942739511e+01	5.505505505505496444e+00	9.553831262314872674e+01	1.122224748048798348e+00	0.000000000000000000e+00
1.758039021066591090e+01	4.904904904904910268e+00	9.600727416515518087e+01	1.131138776445428373e+00	0.000000000000000000e+00
1.807575252967102131e+01	5.005005005005074281e-01	9.995491410910827312e+01	1.111861861861861644e+00	0.000000000000000000e+00
1.336214419008304866e+01	8.708708708708712720e+00	8.186648526426387207e+01	1.507072351684134892e+00	0.000000000000000000e+00
1.929911340950830834e+01	1.091091091091092835e+01	8.539234569435990352e+01	9.917632090002006517e-01	0.000000000000000000e+00
1.176530442636711449e+01	1.031031031031031375e+01	7.002639058029295427e+01	1.702886052661836569e+00	0.000000000000000000e+00
1.665215916584122624e+01	1.341341341341342286e+01	7.419911656390053167e+01	1.204456733897201870e+00	0.000000000000000000e+00
1.240437750834466790e+01	8.908908908908898638e+00	7.838752304501367973e+01	1.612060520300423461e+00	0.000000000000000000e+00
1.534355338925742451e+01	6.906906906906897348e+00	8.956571915874292245e+01	1.308072778661013347e+00	0.000000000000000000e+00
1.220671519945780759e+01	1.101101101101107815e+00	9.960106277530435648e+01	1.645189957787158264e+00	0.000000000000000000e+00
1.820526153410940395e+01	2.182182182182181407e+01	5.197594378733615628e+01	9.632520325203245415e-01	0.000000000000000000e+00
1.837773429728535035e+01	8.008008008008019374e+00	9.051988301364190193e+01	1.064778201164713112e+00	0.000000000000000000e+00
1.449793725992030780e+01	9.709709709709713366e+00	8.079992908609135327e+01	1.386574290796741993e+00	0.000000000000000000e+00
1.465647371496019247e+01	1.901901901901894121e+00	9.919296795811366962e+01	1.371804371989625349e+00	0.000000000000000000e+00
1.572520179508147464e+01	6.206206206206218212e+00	9.272853619942192438e+01	1.288610458539980685e+00	0.000000000000000000e+00
2.244779703460564946e+01	3.003003003002788773e-01	9.998965920783743400e+01	8.652722598738024073e-01	0.000000000000000000e+00
1.163551696895087240e+01	2.902902902902901872e+00	9.670025039265750877e+01	1.725503903064196543e+00	0.000000000000000000e+00
1.350969527660942404e+01	2.522522522522523047e+01	2.314278970046640538e+01	1.468954572505455358e+00	0.000000000000000000e+00
1.674007325433487736e+01	3.653653653653654487e+01	2.610681860509339458e+01	9.711475409836064498e-01	0.000000000000000000e+00
1.358673734873150174e+01	2.602602602602601678e+00	9.803821259926604625e+01	1.479520479520479270e+00	0.000000000000000000e+00
