# Number of simulations: 100
# Multi compartment simulation; White noise sigma=7; narrow stimulus; gpas parameter; dt=0.1
# MacBook Pro (Retina, Mid 2012); 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 12.597366 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
6.822304125305811425e-06	6.506506506506504499e-06	5.949640086235940828e+01	2.944333996023857480e+00	0.000000000000000000e+00
7.763735962313274817e-06	3.503503503503495125e-06	9.005427720019136473e+01	2.563170647282797532e+00	0.000000000000000000e+00
5.067558075657956606e-06	2.102102102102097075e-06	9.169192684355401468e+01	3.952495329597011331e+00	0.000000000000000000e+00
4.201819685959091479e-06	5.205205205205206309e-06	4.218873226641211005e+01	4.748316768194938753e+00	0.000000000000000000e+00
7.678304187800265586e-06	3.503503503503495125e-06	8.987339182101224822e+01	2.585093384534824068e+00	0.000000000000000000e+00
-3.763448564760920851e-06	9.009009009008987464e-07	9.736299311083710961e+01	5.312051649928265284e+00	0.000000000000000000e+00
8.655672058117477597e-06	3.203203203203195543e-06	9.375889737107576138e+01	2.318046642667084711e+00	0.000000000000000000e+00
-3.416322878578241434e-06	5.005005005004993035e-07	9.874056043756860390e+01	5.851442117740028870e+00	0.000000000000000000e+00
1.091619944595415570e-05	1.211211211211212380e-05	5.892439650984280064e+01	1.848708026463612875e+00	0.000000000000000000e+00
-3.094043822828761895e-06	1.001001001001005383e-06	9.533485172687640841e+01	6.455972101133393259e+00	0.000000000000000000e+00
7.631869350747450386e-06	2.502502502502510070e-06	9.516083176750343853e+01	2.605559465165377286e+00	0.000000000000000000e+00
8.235025641923536202e-06	6.406406406406404638e-06	7.215794177522745656e+01	2.411266688375123479e+00	0.000000000000000000e+00
-6.447924332292668823e-06	2.462462462462463350e-05	8.417878480266529628e-01	3.118551273952412828e+00	0.000000000000000000e+00
7.980321677765123408e-06	6.306306306306304777e-06	7.031601056885460821e+01	2.512724804886326879e+00	0.000000000000000000e+00
6.994566048914117529e-06	4.004004004003994428e-06	8.401923939021011734e+01	2.844248127520646818e+00	0.000000000000000000e+00
9.292070784271661514e-06	7.507507507507503106e-06	6.936283008347803047e+01	2.153242221576039395e+00	0.000000000000000000e+00
8.790685397660224736e-06	3.203203203203195543e-06	9.389911644361134790e+01	2.272169377109543476e+00	0.000000000000000000e+00
7.358511495876337557e-06	8.308308308308315544e-06	5.718298070300949121e+01	2.729450792480650811e+00	0.000000000000000000e+00
6.087573890954773743e-06	6.006006006006005195e-06	5.738104512119340939e+01	3.288918498778591104e+00	0.000000000000000000e+00
9.425108302536107081e-06	4.204204204204207702e-06	9.036576344828782226e+01	2.101305334846766293e+00	0.000000000000000000e+00
5.869763048720928275e-06	2.502502502502496518e-06	9.100087971199150161e+01	3.403815214893128438e+00	0.000000000000000000e+00
7.170095555076621162e-06	7.407407407407403245e-06	6.253751017075988017e+01	2.791179796456842332e+00	0.000000000000000000e+00
1.188095452007930984e-05	1.211211211211209670e-05	5.565376377941949926e+01	1.654009381282109059e+00	0.000000000000000000e+00
6.025073232556645929e-06	5.605605605605605752e-06	6.724539327160103142e+01	3.324354657687990766e+00	0.000000000000000000e+00
6.619843787774011338e-06	3.103103103103109234e-06	9.000583131318288110e+01	3.027391659852820549e+00	0.000000000000000000e+00
8.884624461798805572e-06	1.081081081081081206e-05	5.283929284970722051e+01	2.264525993883792498e+00	0.000000000000000000e+00
8.317800626855787618e-06	7.907907907907902548e-06	5.924881997224829178e+01	2.419539290965529332e+00	0.000000000000000000e+00
7.271890563269980277e-06	4.304304304304294010e-06	8.262813847067222639e+01	2.758941877794337305e+00	0.000000000000000000e+00
9.816236424740847332e-06	4.604604604604620698e-06	9.016034624822847832e+01	2.035738831615121036e+00	0.000000000000000000e+00
1.339758219871297502e-05	6.606606606606590807e-06	8.780076262357739836e+01	1.478634185303514537e+00	0.000000000000000000e+00
9.412456426969347255e-06	5.205205205205219862e-06	8.690740227551566477e+01	2.122384637431930177e+00	0.000000000000000000e+00
8.141923106270105773e-06	6.706706706706717772e-06	7.372130905049506566e+01	2.460541618209005410e+00	0.000000000000000000e+00
1.020409070773120343e-05	4.704704704704707006e-06	9.047469090284479876e+01	1.957699933906146494e+00	0.000000000000000000e+00
6.565048504316295245e-06	1.771771771771771600e-05	6.464270013819528593e+00	3.054867986798679436e+00	0.000000000000000000e+00
7.054577921203719927e-06	8.408408408408415404e-06	5.365824316209582889e+01	2.843156076022270273e+00	0.000000000000000000e+00
3.600310147341865602e-06	7.707707707707702827e-06	1.517805015790433210e+01	5.548894717122518472e+00	0.000000000000000000e+00
1.020958470580402945e-05	5.105105105105106449e-06	8.776074152260552808e+01	1.941785761111840314e+00	0.000000000000000000e+00
4.168995202707170425e-06	2.702702702702709792e-06	8.165598164789199132e+01	4.794431854969246842e+00	0.000000000000000000e+00
1.406816304819270258e-05	1.871871871871871461e-05	3.683430377335204753e+01	1.364348226623676164e+00	0.000000000000000000e+00
6.081429870538436881e-06	2.902902902902895961e-06	8.883409541213507055e+01	3.296972395369545783e+00	0.000000000000000000e+00
7.206712823860441903e-06	7.707707707707702827e-06	5.365518125913582281e+01	2.759455934414011491e+00	0.000000000000000000e+00
6.392431308271181463e-06	4.504504504504507284e-06	7.979218193443595908e+01	3.127771911298838692e+00	0.000000000000000000e+00
8.140787760609629638e-06	4.504504504504507284e-06	8.490617541187494055e+01	2.460132890365449132e+00	0.000000000000000000e+00
8.981073108118760521e-06	1.401401401401398050e-06	9.879038803583178208e+01	2.223389881399189694e+00	0.000000000000000000e+00
