# Number of simulations: 50
# Multi compartment simulation; White noise sigma=7; steps stimulus; cm parameter; dt=0.1
# --
# The Ra-gpas-cm ball-and-stick simulation was running for 208.859579 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
6.467769213513804849e-02	1.142539549439769431e-02	9.843835333212585681e+01	3.092272973313284101e+00	0.000000000000000000e+00
5.145762973189954570e-02	1.665845962593770491e-02	9.492463486828731334e+01	3.886713795559456397e+00	0.000000000000000000e+00
4.874794623402931015e-02	1.169236930272943287e-02	9.714053766989979977e+01	4.102759086620776152e+00	0.000000000000000000e+00
5.261771029405110794e-02	7.725800082404954416e-02	3.398224566609307828e+01	3.801022094045327648e+00	0.000000000000000000e+00
7.055925393331936857e-02	3.508369488303952899e-02	8.834080707209864158e+01	2.834512388052908172e+00	0.000000000000000000e+00
6.795287837477119453e-02	3.687861415838200596e-02	8.627192569220221685e+01	2.943231900534458489e+00	0.000000000000000000e+00
5.908280256128088659e-02	3.717740323862273044e-02	8.208287636735126114e+01	3.385098043687466696e+00	0.000000000000000000e+00
6.239852683830992425e-02	1.108574628530109019e-01	2.066482555471117877e+01	3.205221172673148544e+00	0.000000000000000000e+00
5.385402963093184614e-02	1.723702272663940605e-02	9.503495612143292703e+01	3.713762567748339016e+00	0.000000000000000000e+00
8.431453737539455762e-02	3.557987065654866221e-02	9.150399452888751739e+01	2.372082983451567539e+00	0.000000000000000000e+00
7.240579986795372958e-02	3.021025863453719040e-02	9.163736934120747435e+01	2.762224569447561784e+00	0.000000000000000000e+00
6.084611918828287946e-02	1.403686349932254940e-01	6.974613590529853191e+00	3.286998119746624258e+00	0.000000000000000000e+00
6.524897497317591610e-02	4.250266770904254088e-02	8.084347362761876354e+01	3.065198793513396414e+00	0.000000000000000000e+00
8.957823513831966733e-02	3.181710222105271768e-02	9.386828389272903905e+01	2.232697251256835269e+00	0.000000000000000000e+00
6.848214860304428775e-02	5.100214146201986765e-02	7.573945158890565210e+01	2.920484877381227307e+00	0.000000000000000000e+00
5.346537072468294377e-02	1.274148846771794297e-03	9.996933755278153910e+01	3.740759236397321441e+00	0.000000000000000000e+00
5.148637494354722094e-02	2.228690580844860936e-02	9.101834790965240529e+01	3.884543815428020963e+00	0.000000000000000000e+00
4.933059610402975442e-02	4.979860546556402756e-02	6.001618033160463739e+01	4.054300883451659843e+00	0.000000000000000000e+00
6.090559660677231230e-02	1.062589097451265285e-01	2.179840463749006929e+01	3.283788198595953389e+00	0.000000000000000000e+00
5.289293547118126965e-02	9.161793071786450415e-02	2.227308426754686010e+01	3.781243706444226582e+00	0.000000000000000000e+00
6.133470166516615668e-02	9.651579392502274146e-03	9.878217832495856499e+01	3.260814415591285709e+00	0.000000000000000000e+00
