# Number of simulations: 50
# Multi compartment simulation; White noise sigma=7; steps stimulus; gpas parameter; dt=0.1
# --
# The Ra-gpas-cm ball-and-stick simulation was running for 208.859579 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
5.612963197575689006e-06	2.074946610606205936e-06	9.336460912661081579e+01	3.563199549431354640e+00	0.000000000000000000e+00
2.692217410437879695e-06	1.324425363561352632e-06	8.868376360360996102e+01	7.428860633259006363e+00	0.000000000000000000e+00
3.782495182478986003e-06	2.169943533936581712e-06	8.489142739854870001e+01	5.287543531904441707e+00	0.000000000000000000e+00
4.674129145935760511e-06	8.362306068407420259e-06	2.022081443415185831e+01	4.278895022395116321e+00	0.000000000000000000e+00
5.840810569349864161e-06	4.334769733979073301e-06	7.597545757219674556e+01	3.424200750753446876e+00	0.000000000000000000e+00
5.492729062165482832e-06	2.359511615284814318e-06	9.115064027689729187e+01	3.641196882318368910e+00	0.000000000000000000e+00
6.072445869022552180e-06	3.851125803692523938e-08	9.999743485541681309e+01	3.293583568789516747e+00	0.000000000000000000e+00
6.125461116502097445e-06	1.346760313920638305e-06	9.759444628458044235e+01	3.265077935552610278e+00	0.000000000000000000e+00
6.100857779957890662e-06	1.031983457967691319e-05	2.388217857292710633e+01	3.278245233363644484e+00	0.000000000000000000e+00
5.338598093794563257e-06	9.611668595928539883e-07	9.840887711599211229e+01	3.746322084036263433e+00	0.000000000000000000e+00
2.974079802857690140e-06	1.798660625982546391e-06	8.320215090670346569e+01	6.724805406149171105e+00	0.000000000000000000e+00
7.793413822631599597e-06	1.556689655122476005e-06	9.801229733308288417e+01	2.566283324837362656e+00	0.000000000000000000e+00
5.391044277138000436e-06	5.517493846887613473e-06	5.917445205255182117e+01	3.709876400272140717e+00	0.000000000000000000e+00
5.632583456639517703e-06	4.296357240304491364e-06	7.480906669413856491e+01	3.550787678609702791e+00	0.000000000000000000e+00
