# Number of simulations: 100
# Multi compartment simulation; White noise sigma=7; both stimulus; gpas parameter; dt=0.1
# 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 44.903864 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
4.443087997246541059e-06	7.707707707707702827e-06	3.198322095523605668e+01	4.440779610194903526e+00	0.000000000000000000e+00
3.245969230519684684e-06	3.803803803803808259e-06	4.646276639133783704e+01	6.150332225913623496e+00	0.000000000000000000e+00
4.087785682349368485e-06	2.102102102102097075e-06	8.720734121831777941e+01	4.874917709019090495e+00	0.000000000000000000e+00
7.178448469487173665e-06	8.608608608608588021e-06	4.393148186785305143e+01	2.690281562216168432e+00	0.000000000000000000e+00
3.147977329862030514e-06	4.904904904904906727e-06	2.577735271449283516e+01	6.150332225913622608e+00	0.000000000000000000e+00
6.312885802657317158e-06	7.007007007007125775e-07	9.934305913740045924e+01	3.176748176748178665e+00	0.000000000000000000e+00
7.405320170999610012e-06	1.441441441441440705e-05	1.700648404406894443e+01	2.443088089739360314e+00	0.000000000000000000e+00
-2.364018945364465307e-06	1.401401401401398050e-06	8.426841508386551993e+01	8.438746438746434819e+00	0.000000000000000000e+00
-1.353371655294273245e-06	1.001001001000998607e-07	9.956102140642144604e+01	1.461994076999011938e+01	0.000000000000000000e+00
4.584940339166386744e-06	2.702702702702696239e-06	8.577577659327593551e+01	4.102493074792245231e+00	0.000000000000000000e+00
-2.132171424925325253e-06	8.008008008007988857e-07	9.357434291282190486e+01	9.355653821857238484e+00	0.000000000000000000e+00
5.767681476933758105e-06	9.109109109109100877e-06	4.007794300327701364e+01	3.331833520809899696e+00	0.000000000000000000e+00
4.968297975783816654e-06	6.706706706706704220e-06	4.687338513971736376e+01	3.701574606348413621e+00	0.000000000000000000e+00
5.941640540162413583e-06	2.302302302302310349e-06	9.318295657716964797e+01	3.389016018306634681e+00	0.000000000000000000e+00
3.733326878732149647e-06	4.204204204204207702e-06	5.676009543449470840e+01	5.360115816141877154e+00	0.000000000000000000e+00
-2.589939135034407486e-06	9.009009009008987464e-07	9.438889243967447840e+01	7.673575129533682926e+00	0.000000000000000000e+00
-2.688743199780446719e-06	2.402402402402410210e-06	6.884162863189872894e+01	7.438473129080861668e+00	0.000000000000000000e+00
-1.468064173979571291e-06	2.002002002002010767e-06	4.281602037866937849e+01	1.351277372262774357e+01	0.000000000000000000e+00
3.231118834410230970e-06	6.906906906906903941e-06	1.215510615757640167e+01	5.801018409714062685e+00	0.000000000000000000e+00
-4.026011285489034723e-06	1.001001001000998607e-07	9.995654942969287049e+01	4.959812458137978552e+00	0.000000000000000000e+00
