# Number of simulations: 100
# Multi compartment simulation; White noise sigma=7; both stimulus; Ra parameter; dt=0.1
# 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 44.903864 minutes
# sigma	diff	accuracy	sharper	sigma_err
1.043114469773153274e+01	1.201201201201200774e+00	9.932649298133360105e+01	1.913683938493345504e+00	0.000000000000000000e+00
1.720346505456067021e+01	6.806806806806804389e+00	9.192471752780639349e+01	1.152170530574139651e+00	0.000000000000000000e+00
1.434545596854558980e+01	1.661661661661661071e+01	4.811156961593874826e+01	1.367623972665989118e+00	0.000000000000000000e+00
1.083450633217166725e+01	2.002002002002001291e+00	9.831201009416183467e+01	1.854031046569855290e+00	0.000000000000000000e+00
1.419114631608052335e+01	8.908908908908898638e+00	8.055600408903677589e+01	1.409402360106585039e+00	0.000000000000000000e+00
1.424912884612422381e+01	1.901901901901901226e+01	3.815919984170233192e+01	1.367118988276562641e+00	0.000000000000000000e+00
1.755476735664749555e+01	4.404404404404402840e+00	9.687143111490783554e+01	1.151453895195148291e+00	0.000000000000000000e+00
1.295814030671072814e+01	1.881881881881882634e+01	3.036377302987249749e+01	1.519909688013136417e+00	0.000000000000000000e+00
1.043335504495350996e+01	2.002002002002001291e+00	9.804546091777621086e+01	1.918642311180205340e+00	0.000000000000000000e+00
1.232181171088580562e+01	2.602602602602615889e+00	9.787427576553410802e+01	1.623013698630136892e+00	0.000000000000000000e+00
1.614636844545906769e+01	1.341341341341342286e+01	6.782486040400253557e+01	1.208979591836734313e+00	0.000000000000000000e+00
1.205374952038057224e+01	9.009009009008934754e-01	9.973674507462693839e+01	1.668168506420364405e+00	0.000000000000000000e+00
1.703622816233175286e+01	1.241241241241242221e+01	7.539597900294255339e+01	1.140458955798552054e+00	0.000000000000000000e+00
1.307720721597818958e+01	6.406406406406404130e+00	8.908542647032730599e+01	1.539661087431125619e+00	0.000000000000000000e+00
1.805312802015680518e+01	7.507507507507511946e+00	9.209453481607653202e+01	1.117988978636672126e+00	0.000000000000000000e+00
1.063827895307904825e+01	4.204204204204202711e+00	9.238476344359655457e+01	1.879680162457164405e+00	0.000000000000000000e+00
1.057773449067680716e+01	3.073073073073074113e+01	3.789375492956177816e+00	1.874446272623717880e+00	0.000000000000000000e+00
1.342228531380509260e+01	6.306306306306311171e+00	8.897687103803636433e+01	1.491590291066572371e+00	0.000000000000000000e+00
8.541247318507901198e+00	2.002002002002001291e+01	9.286221262123197207e+00	2.334857323033263654e+00	0.000000000000000000e+00
1.369731481262833483e+01	4.004004004004002581e-01	9.995724031886076943e+01	1.468372000793178644e+00	0.000000000000000000e+00
1.307152412000442609e+01	9.309309309309313107e+00	7.867194577259233768e+01	1.531540847983453801e+00	0.000000000000000000e+00
1.541441321039988743e+01	1.701701701701708203e+00	9.942547227291392176e+01	1.303238296374515492e+00	0.000000000000000000e+00
1.480589123069410284e+01	4.804804804804803098e+00	9.490603755616633919e+01	1.355358286812482493e+00	0.000000000000000000e+00
1.452503180098511848e+01	4.504504504504504325e+01	1.267790018200591362e+01	1.256149279050042589e+00	0.000000000000000000e+00
1.173355637305205867e+01	1.501501501501499547e+01	4.742803953674052764e+01	1.700539671604087255e+00	0.000000000000000000e+00
1.373602788663377083e+01	1.131131131131131440e+01	7.322917716942309596e+01	1.465756136183689051e+00	0.000000000000000000e+00
1.073833332181559541e+01	1.031031031031031375e+01	6.540481884543621049e+01	1.861020356873585690e+00	0.000000000000000000e+00
1.461947738621748449e+01	8.008008008008005163e-01	9.985668708249404801e+01	1.379985091315691248e+00	0.000000000000000000e+00
1.109701150830744076e+01	1.131131131131131440e+01	6.209487354995451369e+01	1.800389010454655825e+00	0.000000000000000000e+00
1.366341712750902282e+01	1.161161161161160749e+01	6.610084059469868123e+01	1.465321064608686719e+00	0.000000000000000000e+00
1.779681160845284538e+01	8.108108108108126544e+00	8.963397112367363206e+01	1.103083569194100555e+00	0.000000000000000000e+00
1.655357544756862964e+01	4.904904904904896057e+00	9.580363844576673671e+01	1.216626961307812671e+00	0.000000000000000000e+00
1.323380933379857360e+01	1.101101101101093604e+00	9.963980275960943800e+01	1.509683995922527888e+00	0.000000000000000000e+00
1.519710016148527032e+01	3.783783783783783861e+01	1.624856564488058552e+01	1.087291681961677359e+00	0.000000000000000000e+00
1.373560414584383338e+01	2.012012012012012008e+01	3.092976666741988367e+01	1.417631856035224791e+00	0.000000000000000000e+00
1.438431866933120951e+01	4.104104104104109751e+00	9.606381254911148915e+01	1.399149740198393665e+00	0.000000000000000000e+00
1.624504109512703209e+01	4.304304304304295670e+00	9.654937933953682716e+01	1.239226842942013018e+00	0.000000000000000000e+00
1.629224533742705106e+01	1.221221221221219366e+01	7.424966726234592329e+01	1.203673602080623573e+00	0.000000000000000000e+00
1.382242096671792098e+01	1.121121121121122144e+01	6.998648021542706488e+01	1.441923863304449327e+00	0.000000000000000000e+00
