# Number of simulations: 50
# One compartment simulation; Exp colored noise sigma=3; broad stimulus; cm parameter; dt=0.1
# MacBook Pro (Retina, Mid 2012); 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 42.869720 minutes
# sigma	diff	accuracy	sharper	sigma_err
1.963552467600640783e-01	2.362362362362362411e-01	5.649679325292543552e+01	8.461406616008678716e-01	0.000000000000000000e+00
1.742325452207289238e-01	5.705705705705710340e-02	9.453683746024439927e+01	1.126921320955714512e+00	0.000000000000000000e+00
1.827268239199735522e-01	3.193193193193193391e-01	3.871723820641314973e+01	8.709203175536608388e-01	0.000000000000000000e+00
2.001751906092504862e-01	7.307307307307309152e-02	9.361661659520119372e+01	9.459027910838603281e-01	0.000000000000000000e+00
9.177371538661559247e-02	8.208208208208211953e-02	6.368245645870317162e+01	2.176980743789504125e+00	0.000000000000000000e+00
1.377067601556836995e-01	3.683683683683682819e-01	1.270068458907898723e+01	1.386574290796740883e+00	0.000000000000000000e+00
1.669121769565193036e-01	4.604604604604611851e-02	9.614262815369714588e+01	1.186984050653201894e+00	0.000000000000000000e+00
1.203487429969634093e-01	4.234234234234233174e-01	7.008140296217643339e+00	1.637549756744801188e+00	0.000000000000000000e+00
1.275927653117506777e-01	5.805805805805808184e-02	9.062216140422025035e+01	1.567361625568844508e+00	0.000000000000000000e+00
9.638614839102216392e-02	7.907907907907896217e-02	7.406024838212169925e+01	2.073068309070548842e+00	0.000000000000000000e+00
6.730499117517213525e-02	1.461461461461461830e-01	1.772342906479637747e+01	2.990107005855037858e+00	0.000000000000000000e+00
1.324339821782211934e-01	3.003003003003001936e-02	9.752611190334509672e+01	1.503248071457572665e+00	0.000000000000000000e+00
1.285834727260314891e-01	1.171171171171170311e-01	6.874511257433991318e+01	1.541263398896866255e+00	0.000000000000000000e+00
1.396178681435206459e-01	8.508508508508527690e-02	8.261147567105790301e+01	1.419670245398772623e+00	0.000000000000000000e+00
1.230901729593399385e-01	1.801801801801801162e-01	3.915763781304463009e+01	1.616459288364984204e+00	0.000000000000000000e+00
1.237570088203185925e-01	1.111111111111111605e-01	6.473377636126517132e+01	1.604376557252734425e+00	0.000000000000000000e+00
1.327306324239678204e-01	1.861861861861862089e-01	4.501955300795783188e+01	1.520377784621702144e+00	0.000000000000000000e+00
1.232100078726164338e-01	2.432432432432432012e-01	2.229516468560979803e+01	1.630159603742432406e+00	0.000000000000000000e+00
1.138292388440505093e-01	3.503503503503513361e-02	9.551019998192670357e+01	1.753285190008287531e+00	0.000000000000000000e+00
1.662534631497484816e-01	2.372372372372373306e-01	3.831639179592109201e+01	1.070009392384942748e+00	0.000000000000000000e+00
1.251428457175717546e-01	1.401401401401392022e-02	9.938781349722890468e+01	1.595217578629901434e+00	0.000000000000000000e+00
7.925799062642145676e-02	1.011011011011010430e-01	4.818738323264703638e+01	2.510595016104426591e+00	0.000000000000000000e+00
1.430691433475603513e-01	3.433433433433434878e-01	1.041310105179413448e+01	1.118749055748602617e+00	0.000000000000000000e+00
-8.007521518088588086e-02	5.005005005005005447e-01	6.154939075512063512e-02	3.103520536462698320e+00	0.000000000000000000e+00
1.937904252792272963e-01	2.302302302302303705e-01	5.633051724343911815e+01	8.788795917156243531e-01	0.000000000000000000e+00
1.327516646927702215e-01	2.712712712712712637e-01	1.150857824311051836e+01	1.401400454201362722e+00	0.000000000000000000e+00
1.113319514882280814e-01	2.462462462462462476e-01	1.681886590792321101e+01	1.814061734443900731e+00	0.000000000000000000e+00
