# Number of simulations: 50
# One compartment simulation; Exp colored noise sigma=3; broad stimulus; gpas parameter; dt=0.1
# MacBook Pro (Retina, Mid 2012); 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 39.784109 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
2.330190154880088632e-06	3.203203203203195543e-06	4.145325302828754843e+01	8.536023054755050410e+00	0.000000000000000000e+00
1.063011569137379600e-06	1.501501501501504687e-06	3.794751183242497916e+01	1.877059569074782885e+01	0.000000000000000000e+00
5.376865078176133603e-06	8.908908908908901155e-06	2.093659129017170883e+01	3.706206206206207998e+00	0.000000000000000000e+00
2.012865206214841461e-06	2.402402402402396657e-06	5.029114307431770214e+01	9.899732620320854437e+00	0.000000000000000000e+00
4.997294527975930762e-06	4.504504504504507284e-06	6.536723719128846710e+01	3.987614431879373367e+00	0.000000000000000000e+00
2.995535898363512598e-06	3.203203203203195543e-06	5.464801632114335916e+01	6.650202065559049025e+00	0.000000000000000000e+00
2.247862362404764598e-06	1.001001001000998607e-06	9.089245410564173255e+01	8.862956313584678725e+00	0.000000000000000000e+00
3.438448711023828484e-06	6.406406406406418190e-06	2.180658565103367508e+01	5.787416959749900336e+00	0.000000000000000000e+00
1.970319615393747617e-06	1.301301301301311742e-06	8.229600891102388971e+01	1.008855585831062562e+01	0.000000000000000000e+00
3.060830874244435458e-06	3.303303303303308956e-06	5.739953087287331357e+01	6.498464238701185280e+00	0.000000000000000000e+00
4.276063100072714389e-06	2.502502502502510070e-06	8.383287300155632238e+01	4.652843229657556812e+00	0.000000000000000000e+00
4.668972774696414630e-06	2.902902902902909513e-06	8.278976375052805281e+01	4.264324791246759006e+00	0.000000000000000000e+00
4.691455189052533693e-06	6.206206206206191364e-06	3.785987460012936623e+01	4.241122565864833938e+00	0.000000000000000000e+00
5.760654155943475690e-06	6.306306306306304777e-06	5.263756375884116778e+01	3.459472085961225574e+00	0.000000000000000000e+00
4.824558075753102925e-06	3.303303303303308956e-06	8.029433949099330903e+01	4.133407758861289416e+00	0.000000000000000000e+00
3.382170198570135852e-06	7.007007007006990250e-07	9.770354817164228223e+01	5.895700636942678763e+00	0.000000000000000000e+00
7.407891765847436697e-07	1.501501501501504687e-06	1.206499301405516356e+01	2.702554744525554753e+01	0.000000000000000000e+00
3.338725098193475552e-06	4.004004004004007981e-06	5.225960450590763884e+01	5.971774193548389675e+00	0.000000000000000000e+00
4.636531431010023553e-06	9.009009009009122989e-07	9.833259650098345617e+01	4.301481266337495946e+00	0.000000000000000000e+00
3.371019421035015108e-06	1.101101101101098468e-06	9.505691711801637211e+01	5.909816440542699389e+00	0.000000000000000000e+00
2.319671857486814695e-06	2.502502502502496518e-06	5.309277166918545987e+01	8.585507246376822721e+00	0.000000000000000000e+00
3.742126632128816953e-06	3.103103103103109234e-06	6.916717449583404687e+01	5.313957660566917873e+00	0.000000000000000000e+00
3.524601388561506665e-06	1.101101101101112020e-06	9.535016156320298819e+01	5.652671755725187097e+00	0.000000000000000000e+00
2.482330251015756591e-06	1.501501501501497911e-06	8.316258026406940473e+01	8.018408229561455158e+00	0.000000000000000000e+00
3.994691682125863331e-06	8.008008008007988857e-07	9.819031469017306790e+01	4.983176312247646678e+00	0.000000000000000000e+00
1.851137920667049103e-06	5.205205205205206309e-06	3.418810764117297119e+00	1.071635311143270464e+01	0.000000000000000000e+00
2.503577211735353000e-06	2.802802802802796100e-06	5.217908672032534412e+01	7.958087049973129545e+00	0.000000000000000000e+00
1.689197834830402557e-06	3.303303303303308956e-06	1.756584754850961616e+01	1.181963288108540056e+01	0.000000000000000000e+00
1.866891669024225595e-06	6.006006006006127168e-07	9.484380113070959339e+01	1.064701653486701005e+01	0.000000000000000000e+00
2.669946105606446270e-06	4.004004004004007981e-06	3.552747088967254996e+01	7.438473129080866109e+00	0.000000000000000000e+00
5.398481550161061040e-06	6.806806806806817633e-06	4.841088701664488525e+01	3.696031944097826649e+00	0.000000000000000000e+00
1.840946467022903903e-06	1.201201201201198328e-06	7.954536938977211946e+01	1.078659868900218832e+01	0.000000000000000000e+00
2.280700586740376930e-06	4.004004004003994428e-07	9.868084611624024660e+01	8.732311320754726935e+00	0.000000000000000000e+00
3.236741781450168907e-06	5.505505505505519444e-06	2.715029880126549955e+01	6.168263223656810901e+00	0.000000000000000000e+00
1.392020441499755056e-06	1.501501501501497911e-06	5.775486573765537912e+01	1.432301740812380864e+01	0.000000000000000000e+00
2.924391190974072138e-06	7.607607607607602966e-06	2.000945113805413733e+00	6.824884792626725982e+00	0.000000000000000000e+00
3.314502942035816859e-06	1.101101101101112020e-06	9.450499205190946839e+01	6.008113590263692849e+00	0.000000000000000000e+00
