# Number of simulations: 50
# One compartment simulation; Exp colored noise sigma=3; narrow stimulus; gpas parameter; dt=0.1
# MacBook Pro (Retina, Mid 2012); 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 6.909662 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
6.497203900557010121e-06	2.102102102102110627e-06	9.526440050255332892e+01	3.068158276362130010e+00	0.000000000000000000e+00
7.060158198604273258e-06	2.802802802802809652e-06	9.244713074644168671e+01	2.824718672515736273e+00	0.000000000000000000e+00
1.126862577120234726e-05	1.261261261261258245e-05	4.983959991051271743e+01	1.769203201529088609e+00	0.000000000000000000e+00
5.443822848467032109e-06	6.606606606606617912e-06	5.075587222050300795e+01	3.657693257594468061e+00	0.000000000000000000e+00
5.926927291718546474e-06	1.451451451451452046e-05	9.393809830307722208e+00	3.373576309794989125e+00	0.000000000000000000e+00
4.779662787164902026e-06	4.004004004004007981e-06	7.167589441998477184e+01	4.165963431786217086e+00	0.000000000000000000e+00
5.124993974544755275e-06	2.302302302302302217e-05	8.628907393288282046e-02	3.887139107611548461e+00	0.000000000000000000e+00
8.424384290826807229e-06	8.508508508508501713e-06	5.710258406711445645e+01	2.369979196671467392e+00	0.000000000000000000e+00
7.073707811393759562e-06	4.104104104104107842e-06	8.380246603829397145e+01	2.813984419532586045e+00	0.000000000000000000e+00
1.227920158686116033e-05	1.081081081081081206e-05	7.051956970093580424e+01	1.630518551139492178e+00	0.000000000000000000e+00
7.450754201701136687e-06	3.903903903903908120e-06	8.662742410068113941e+01	2.676667269112597669e+00	0.000000000000000000e+00
6.571875449266195256e-06	2.602602602602609931e-06	9.252119003273490705e+01	3.029249335242382823e+00	0.000000000000000000e+00
1.105046276425173940e-05	5.005005005005006588e-06	9.068027774767305971e+01	1.802799756542910137e+00	0.000000000000000000e+00
1.038472461850711356e-05	4.334334334334330745e-05	6.717034981320374465e-01	1.683911313246162500e+00	0.000000000000000000e+00
8.436940383991700366e-06	6.306306306306304777e-06	7.448183167077550593e+01	2.364681462557880476e+00	0.000000000000000000e+00
7.769731163061595371e-06	8.208208208208202131e-06	5.397356620268357830e+01	2.569842096130488418e+00	0.000000000000000000e+00
6.540018423134720250e-06	8.008008008007988857e-07	9.930374838460468823e+01	3.047952253550112456e+00	0.000000000000000000e+00
-7.737292905480017393e-06	2.632632632632633113e-05	1.275513480692429535e+00	2.576996693927267934e+00	0.000000000000000000e+00
1.042354774735461956e-05	1.481481481481480649e-05	3.266731477436071884e+01	1.912201420271142815e+00	0.000000000000000000e+00
1.223761172213326825e-05	1.101101101101098468e-06	9.955132535233856572e+01	1.638274336283186638e+00	0.000000000000000000e+00
8.019209829583178156e-06	5.005005005004993035e-07	9.981329820871810909e+01	2.487403426268056439e+00	0.000000000000000000e+00
8.644320669307168758e-06	5.305305305305306170e-06	8.174583596274972308e+01	2.307932055477638134e+00	0.000000000000000000e+00
2.405759681240677713e-06	2.402402402402396657e-06	5.896873794056946139e+01	8.273743016759782520e+00	0.000000000000000000e+00
1.077417047375056780e-05	7.607607607607589414e-06	7.672893173144345269e+01	1.848477284073889448e+00	0.000000000000000000e+00
1.052094121118301674e-05	3.003003003003009374e-06	9.577568391749299792e+01	1.898474554544289372e+00	0.000000000000000000e+00
1.019780777047746911e-05	3.103103103103109234e-06	9.551541688205242053e+01	1.960550701615038749e+00	0.000000000000000000e+00
9.677402515140839343e-06	1.841841841841841503e-05	9.557331222805789395e+00	2.060378408458542587e+00	0.000000000000000000e+00
4.395893167021748429e-06	3.603603603603608538e-06	7.047164541928903247e+01	4.524900702719218515e+00	0.000000000000000000e+00
7.821802065001348041e-06	3.103103103103109234e-06	9.290727080967307927e+01	2.555651423641069009e+00	0.000000000000000000e+00
7.167740382997184945e-06	9.009009009008987464e-07	9.915528338059120017e+01	2.783311407630144618e+00	0.000000000000000000e+00
4.490931392698104240e-06	6.606606606606617912e-06	3.752592131772788520e+01	4.434131736526947698e+00	0.000000000000000000e+00
9.448018155034325062e-06	1.041041041041041262e-05	5.153234699597182100e+01	2.108485193621868703e+00	0.000000000000000000e+00
1.033765765238475227e-05	2.302302302302296796e-06	9.763995426255023347e+01	1.929641693811074310e+00	0.000000000000000000e+00
6.204294117541373257e-06	1.901901901901897353e-06	9.555452859238143049e+01	3.204933996970352972e+00	0.000000000000000000e+00
1.149735044023656956e-05	8.308308308308301991e-06	7.532504245504941309e+01	1.735207967193906686e+00	0.000000000000000000e+00
