# Number of simulations: 50
# One compartment simulation; Exp colored noise sigma=3; narrow stimulus; cm parameter; dt=0.1
# MacBook Pro (Retina, Mid 2012); 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 6.909662 minutes
# sigma	diff	accuracy	sharper	sigma_err
-3.376993484770601101e-02	2.402402402402392667e-02	7.884997110827728761e+01	5.893354556307202508e+00	0.000000000000000000e+00
3.963322721217490269e-02	4.704704704704698592e-02	5.313196061964912076e+01	5.032279986408431327e+00	0.000000000000000000e+00
4.872901348330922755e-02	2.402402402402392667e-02	8.780605304390606136e+01	4.095685840707964154e+00	0.000000000000000000e+00
2.822451638343972252e-02	3.503503503503502259e-02	5.010563515205128482e+01	7.049024274155169856e+00	0.000000000000000000e+00
4.682830566938211286e-02	5.005005005005003227e-02	5.384623278239214272e+01	4.260644418872270300e+00	0.000000000000000000e+00
2.476253302596785263e-02	2.702702702702708404e-02	5.195146334153800893e+01	8.053289831430126000e+00	0.000000000000000000e+00
3.823885758737186058e-02	5.705705705705699238e-02	3.644491932046206273e+01	5.211118930330754573e+00	0.000000000000000000e+00
4.545630820604602829e-02	2.402402402402392667e-02	8.771974910431895012e+01	4.389448725548312780e+00	0.000000000000000000e+00
2.417234466611668103e-02	4.504504504504491802e-02	1.530282804389402074e+01	8.241513633834170349e+00	0.000000000000000000e+00
6.857301536835712363e-02	8.108108108108114109e-02	4.511364881979231001e+01	2.913633680897104394e+00	0.000000000000000000e+00
3.616498007558054811e-02	6.906906906906906674e-02	1.211828996171018602e+01	5.513775130305290872e+00	0.000000000000000000e+00
-2.345192435145130802e-02	9.009009009008916991e-03	9.349244239060750772e+01	8.487106017191972995e+00	0.000000000000000000e+00
5.553848994473976203e-02	6.006006006006092690e-03	9.931937285945643623e+01	3.594660194174757795e+00	0.000000000000000000e+00
5.241273230850449633e-02	2.402402402402392667e-02	8.933065091397553203e+01	3.812097812097813065e+00	0.000000000000000000e+00
3.461187416938778239e-02	2.002002002002001291e-02	8.347126967758033800e+01	5.755926933540616908e+00	0.000000000000000000e+00
4.251754828348009579e-02	4.004004004004002581e-02	6.614566196392335939e+01	4.686708860759495110e+00	0.000000000000000000e+00
-3.817008851164176153e-02	1.451451451451450936e-01	3.807818741936559448e-01	5.223985890652554254e+00	0.000000000000000000e+00
-3.622841717250147725e-02	3.003003003003046345e-03	9.973968911002631899e+01	5.495361781076067764e+00	0.000000000000000000e+00
3.839832427922135194e-02	6.506506506506515297e-02	1.922190583848656331e+01	5.194668537355312310e+00	0.000000000000000000e+00
7.477761907769836514e-02	7.007007007006960109e-03	9.950825140199961538e+01	2.674733610258262839e+00	0.000000000000000000e+00
4.078693701523274096e-02	1.001001001001001756e-01	2.676913422789681807e+00	4.889402443050511415e+00	0.000000000000000000e+00
3.991565953028577973e-02	4.804804804804807539e-02	4.456357183264721300e+01	4.994940978077573313e+00	0.000000000000000000e+00
3.136798781046849782e-02	3.503503503503502259e-02	5.669352340307538896e+01	6.342612419700216719e+00	0.000000000000000000e+00
-4.010930106313385923e-02	1.411411411411411798e-01	8.549062942199829873e-01	4.973136333109470897e+00	0.000000000000000000e+00
5.182595729440883647e-02	1.251251251251250807e-01	2.638327571585547648e+00	3.853760083268280567e+00	0.000000000000000000e+00
5.176108583121298568e-02	1.411411411411411798e-01	5.025804174611684161e+00	3.851755526657992146e+00	0.000000000000000000e+00
6.149016736169714281e-02	5.005005005005003227e-03	9.971633963277318458e+01	3.250658472344161609e+00	0.000000000000000000e+00
-1.553142869118586018e-02	9.009009009008916991e-03	8.397353612676626256e+01	1.271244635193132311e+01	0.000000000000000000e+00
5.455059847809549251e-02	5.405405405405394603e-02	6.410431777737298376e+01	3.660405338606028458e+00	0.000000000000000000e+00
-3.879646499354611616e-02	1.301301301301305280e-02	9.486915667903875260e+01	5.149513212795551631e+00	0.000000000000000000e+00
-3.095477460132222206e-02	6.006006006006092690e-03	9.806168972084694246e+01	6.427951388888888395e+00	0.000000000000000000e+00
3.908822907018057180e-02	6.006006006006014974e-02	2.679935840960685312e+01	5.098106712564544729e+00	0.000000000000000000e+00
4.286938235695374189e-02	9.209209209209201497e-02	6.468305501406542923e+00	4.652843229657555035e+00	0.000000000000000000e+00
2.455226276194705237e-02	7.107107107107113464e-02	2.943421689953106934e+00	8.110624315443589083e+00	0.000000000000000000e+00
5.094601255721014493e-02	2.102102102102110237e-02	9.210257338339265232e+01	3.920063525674961191e+00	0.000000000000000000e+00
