# Number of simulations: 100
# One compartment simulation; White noise sigma=7; broad stimulus; gpas parameter; dt=0.1
# 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 24.690884 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
1.155304140093621451e-06	6.006006006005991642e-07	8.676835615817810776e+01	1.726107226107226467e+01	0.000000000000000000e+00
2.286238824516326336e-06	1.301301301301284637e-06	8.521781476729508142e+01	8.681125439624853612e+00	0.000000000000000000e+00
1.255507062072615162e-06	1.701701701701711185e-06	4.291088827024892538e+01	1.582264957264959371e+01	0.000000000000000000e+00
1.722651554827158440e-06	1.401401401401398050e-06	7.325355810235321030e+01	1.150738150738151155e+01	0.000000000000000000e+00
1.300598400360131521e-06	3.003003003002995821e-07	9.827048829683080555e+01	1.512768130745658013e+01	0.000000000000000000e+00
9.013822292321656705e-07	5.005005005004993035e-07	8.408010808103044553e+01	2.237160120845923927e+01	0.000000000000000000e+00
1.405166361597707698e-06	2.002002002001997214e-07	9.953936408854231388e+01	1.402462121212120216e+01	0.000000000000000000e+00
1.324481375611792916e-06	1.201201201201198328e-06	6.899133756267217166e+01	1.492943548387100527e+01	0.000000000000000000e+00
1.636941752313164381e-06	1.601601601601611324e-06	6.358055576805827513e+01	1.212940212940213769e+01	0.000000000000000000e+00
1.075251810007317515e-06	5.005005005004993035e-07	9.067170955608281702e+01	1.851249999999999574e+01	0.000000000000000000e+00
1.519533628129095478e-06	6.006006006005991642e-07	9.149260343313288502e+01	1.307149161518094260e+01	0.000000000000000000e+00
3.193166554562394399e-07	5.005005005004993035e-07	5.878670993741871342e+01	3.866840731070506365e+01	0.000000000000000000e+00
1.791180112472034056e-06	7.007007007006854724e-07	9.182751319726072836e+01	1.109363295880150524e+01	0.000000000000000000e+00
2.310584261498282305e-06	2.302302302302283244e-06	5.968362123882813108e+01	8.615474112856318811e+00	0.000000000000000000e+00
1.448285657213649796e-06	2.402402402402396657e-06	2.697338910473480666e+01	1.368761552680222593e+01	0.000000000000000000e+00
1.490824980229650502e-06	9.009009009008987464e-07	8.198722405535254154e+01	1.325872873769026228e+01	0.000000000000000000e+00
1.661341207434493501e-07	5.005005005004993035e-07	6.697404297881269031e+01	3.684079601990059416e+01	0.000000000000000000e+00
1.214636151620430183e-06	3.003003003002995821e-07	9.691857184613307652e+01	1.636464088397788785e+01	0.000000000000000000e+00
9.242026148230612102e-07	4.004004004003994428e-07	9.138655218738432495e+01	2.168374816983894604e+01	0.000000000000000000e+00
1.586675442202335896e-06	1.801801801801811045e-06	5.458994609421017685e+01	1.249789029535865303e+01	0.000000000000000000e+00
1.837927949733702552e-06	2.902902902902909513e-06	2.685294924492143309e+01	1.080233406272793850e+01	0.000000000000000000e+00
2.226052723980849630e-06	1.201201201201225434e-06	8.787162463952283531e+01	8.927064496684751660e+00	0.000000000000000000e+00
1.743435671050545016e-06	2.602602602602596378e-06	3.354961434267497111e+01	1.136607828089024785e+01	0.000000000000000000e+00
1.480624343549463031e-06	2.002002002001997214e-07	9.944588332814605280e+01	1.336642599277978150e+01	0.000000000000000000e+00
1.787927336366252726e-06	3.303303303303308956e-06	2.037033498214210070e+01	1.113533834586466398e+01	0.000000000000000000e+00
2.161022857131974455e-06	3.603603603603622091e-06	2.718935664929095353e+01	9.210199004975127224e+00	0.000000000000000000e+00
9.753514237049246240e-07	6.006006006005991642e-07	7.985891087215925666e+01	2.039944903581264057e+01	0.000000000000000000e+00
7.951106539682551316e-07	5.005005005004993035e-07	7.932710211064799921e+01	2.527303754266218050e+01	0.000000000000000000e+00
9.457284844364997867e-07	3.003003003002995821e-07	9.502041708533960218e+01	2.082981715893104635e+01	0.000000000000000000e+00
1.496852938736323389e-06	9.009009009009122989e-07	8.434437077085362944e+01	1.324686940966009985e+01	0.000000000000000000e+00
1.045822222261472444e-06	3.003003003002995821e-07	9.715132557152634263e+01	1.855889724310775080e+01	0.000000000000000000e+00
9.084456490849105576e-07	5.005005005004993035e-07	8.225201768300507865e+01	2.184365781710911847e+01	0.000000000000000000e+00
8.597807487347611127e-07	1.701701701701697632e-06	1.174225981639275496e+01	2.267993874425731349e+01	0.000000000000000000e+00
5.557131952630849796e-07	3.003003003002995821e-07	9.280754731427650484e+01	2.881322957198431922e+01	0.000000000000000000e+00
1.043909320411049634e-06	0.000000000000000000e+00	1.000000000000000000e+02	1.823891625615761214e+01	0.000000000000000000e+00
1.428345517287458199e-06	1.301301301301298189e-06	6.764656374358227708e+01	1.386704119850188732e+01	0.000000000000000000e+00
4.525142986280520543e-07	4.004004004004062191e-07	7.888743680312852291e+01	3.283813747228365543e+01	0.000000000000000000e+00
8.608191780757408234e-07	1.201201201201198328e-06	4.675043302374486132e+01	2.121776504297994137e+01	0.000000000000000000e+00
7.805764963848455686e-07	9.009009009008987464e-07	5.677186551834621042e+01	2.203869047619053134e+01	0.000000000000000000e+00
1.362372099972596033e-06	3.203203203203195543e-06	8.277831671829281035e+00	1.446289062499998401e+01	0.000000000000000000e+00
1.091685087482290683e-06	1.201201201201198328e-06	5.913689121947016503e+01	1.775779376498800488e+01	0.000000000000000000e+00
9.246650867097176794e-07	1.401401401401398050e-06	3.440619554070630670e+01	2.124820659971311443e+01	0.000000000000000000e+00
1.053209024715495559e-06	3.003003003002995821e-07	9.648688066332567814e+01	1.865239294710327300e+01	0.000000000000000000e+00
1.394987649614703848e-06	8.008008008007988857e-07	8.559325057844692708e+01	1.418582375478928093e+01	0.000000000000000000e+00
1.751304406267003168e-06	2.302302302302296796e-06	4.053580812828485591e+01	1.136607828089025674e+01	0.000000000000000000e+00
1.985425901492057022e-06	0.000000000000000000e+00	1.000000000000000000e+02	9.993252361673420125e+00	0.000000000000000000e+00
1.269191136597037409e-06	9.009009009008987464e-07	7.909527586622779438e+01	1.544316996871741843e+01	0.000000000000000000e+00
2.114307756404583591e-06	3.103103103103109234e-06	3.530872362683906118e+01	9.385297845373900216e+00	0.000000000000000000e+00
1.673726583438730389e-06	7.007007007006990250e-07	9.146502667011610299e+01	1.191472244569590622e+01	0.000000000000000000e+00
2.129875177065845574e-06	4.104104104104107842e-06	1.376003509744610298e+01	9.332073093887837345e+00	0.000000000000000000e+00
8.422752922164317580e-07	5.005005005005128561e-07	8.030885282240598144e+01	2.400324149108580940e+01	0.000000000000000000e+00
9.173216744708798516e-07	7.007007007006990250e-07	7.030784170127726895e+01	2.127873563218394182e+01	0.000000000000000000e+00
