# Number of simulations: 100
# One compartment simulation; White noise sigma=7; broad stimulus; cm parameter; dt=0.1
# 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 24.690884 minutes
# sigma	diff	accuracy	sharper	sigma_err
6.437685980200877345e-02	2.002002002002001291e-02	9.555627160185768787e+01	3.086059595749115925e+00	0.000000000000000000e+00
4.542244726970456198e-02	5.405405405405394603e-02	5.090751025648069117e+01	4.377771208986107609e+00	0.000000000000000000e+00
8.286553616139150091e-02	2.602602602602610560e-02	9.515779532786163486e+01	2.396440129449835421e+00	0.000000000000000000e+00
7.946817187867584453e-02	8.508508508508516588e-02	5.764939739254943163e+01	2.499578059071730252e+00	0.000000000000000000e+00
8.345845852746801297e-02	6.606606606606602039e-02	7.461830178898183874e+01	2.381794789321324490e+00	0.000000000000000000e+00
9.028285376905474668e-02	3.403403403403404415e-02	9.297779544778762784e+01	2.199613842269418473e+00	0.000000000000000000e+00
1.012566798251655215e-01	6.106106106106112819e-02	8.316418782482750771e+01	1.962109167991520575e+00	0.000000000000000000e+00
3.593354422443032631e-02	1.301301301301305280e-02	9.387771248148816028e+01	5.532312289876725409e+00	0.000000000000000000e+00
8.307280880151560187e-02	7.507507507507515943e-02	6.564577783161043101e+01	2.389866064224625664e+00	0.000000000000000000e+00
1.096971836760220198e-01	4.404404404404416162e-02	9.218842239854294007e+01	1.810070887313613763e+00	0.000000000000000000e+00
6.622992918952103070e-02	3.403403403403393312e-02	8.807415541287942062e+01	2.998582709050413353e+00	0.000000000000000000e+00
7.044157789415961268e-02	2.802802802802806248e-02	9.274556793750548422e+01	2.822565275395464202e+00	0.000000000000000000e+00
9.309598426165172080e-02	7.007007007006960109e-03	9.972768683916392263e+01	2.133698314363925430e+00	0.000000000000000000e+00
7.002795798172994912e-02	4.104104104104089323e-02	8.475770171738695069e+01	2.838252203909543248e+00	0.000000000000000000e+00
9.903241734520758233e-02	1.201201201201207436e-02	9.926033650790155605e+01	2.005416384563303733e+00	0.000000000000000000e+00
5.594298828681937286e-02	7.007007007007182153e-03	9.923272857010833548e+01	3.553262955854127991e+00	0.000000000000000000e+00
8.838916273642392907e-02	1.851851851851853414e-01	1.034103126408178142e+01	2.247003489607038773e+00	0.000000000000000000e+00
6.377211079465613941e-02	5.305305305305307861e-02	7.194736695450333741e+01	3.115271350441733755e+00	0.000000000000000000e+00
7.632610213389219578e-02	4.404404404404393958e-02	8.482082376958058489e+01	2.602811950790861140e+00	0.000000000000000000e+00
9.294743048112319439e-02	6.206206206206199560e-02	8.077599799598176844e+01	2.138010682835281617e+00	0.000000000000000000e+00
7.612377473273398976e-02	7.007007007007004518e-02	6.530010813297994332e+01	2.610611669310770377e+00	0.000000000000000000e+00
1.257588896159574643e-01	8.908908908908896862e-02	7.773210600520880575e+01	1.578554679172884834e+00	0.000000000000000000e+00
3.818063371150932223e-02	5.705705705705699238e-02	3.267015320896327069e+01	5.203794799718904684e+00	0.000000000000000000e+00
1.124217975741796521e-01	3.203203203203197624e-02	9.615784955083150010e+01	1.765407080700918119e+00	0.000000000000000000e+00
7.132284691608017924e-02	2.702702702702697302e-02	9.315026872416774495e+01	2.785929270127914137e+00	0.000000000000000000e+00
1.085496765770856270e-01	6.206206206206199560e-02	8.474285559742446594e+01	1.829976522921042292e+00	0.000000000000000000e+00
6.593257287341541817e-02	1.801801801801794500e-02	9.634394600969928035e+01	3.015679087762167754e+00	0.000000000000000000e+00
8.226169450806833372e-02	5.205205205205198915e-02	8.248464341008644851e+01	2.414411477013368668e+00	0.000000000000000000e+00
6.427754746141750575e-02	7.007007007007004518e-02	5.636789198502722797e+01	3.090567612687811661e+00	0.000000000000000000e+00
