# Number of simulations: 100
# Multi compartment simulation; White noise sigma=7; broad stimulus; gpas parameter; dt=0.1
# MacBook Pro (Retina, Mid 2012); 2.6 GHz Intel Core i7; 8 GB 1600 MHz DDR3; macOS Sierra 10.12.1
# The simulation was running for 38.691895 minutes
# 
# sigma	diff	accuracy	sharper	sigma_err
7.351278352002938845e-06	1.801801801801797493e-06	9.718409594887039304e+01	2.669430425378514382e+00	0.000000000000000000e+00
4.111629935717177298e-06	3.703703703703708399e-06	6.740675609575156102e+01	4.731629392971245629e+00	0.000000000000000000e+00
3.892138409119935910e-06	2.202202202202196936e-06	8.622869580587682492e+01	5.085851648351646048e+00	0.000000000000000000e+00
1.595867438738283108e-06	2.002002002001997214e-07	9.921391516776428432e+01	1.241408214585079683e+01	0.000000000000000000e+00
2.015347339837291102e-06	1.001001001000998607e-06	8.970022191625962193e+01	9.847074468085114773e+00	0.000000000000000000e+00
4.096672735878607772e-06	2.902902902902895961e-06	7.695102707247492901e+01	4.831973898858072047e+00	0.000000000000000000e+00
2.675979814305770977e-06	1.401401401401398050e-06	8.808463437697248821e+01	7.408704352176087582e+00	0.000000000000000000e+00
4.913190992843794915e-06	2.202202202202196936e-06	9.072651225752454707e+01	4.001621183463927700e+00	0.000000000000000000e+00
3.393638123977100693e-06	2.002002002001997214e-07	9.983634651902039536e+01	5.771628994544037994e+00	0.000000000000000000e+00
3.587451286974563140e-06	4.204204204204207702e-06	5.415032403634663183e+01	5.511723111276517706e+00	0.000000000000000000e+00
4.090577818235661571e-06	1.101101101101112020e-06	9.641237449508614077e+01	4.827249022164279424e+00	0.000000000000000000e+00
3.973390849107501281e-06	3.003003003003009374e-06	7.619701734430834961e+01	4.998312521093486005e+00	0.000000000000000000e+00
4.621760440129165764e-06	3.403403403403408817e-06	7.728105525634228457e+01	4.272937103289094374e+00	0.000000000000000000e+00
7.030225151994214570e-06	3.803803803803794707e-06	8.701694517924029526e+01	2.771332335329343088e+00	0.000000000000000000e+00
6.740076150482957167e-06	5.505505505505478786e-06	7.171335131657127704e+01	2.915354330708662900e+00	0.000000000000000000e+00
3.858709778171129987e-06	7.007007007006990250e-07	9.815108968890969265e+01	5.131670131670134971e+00	0.000000000000000000e+00
3.416332106023511526e-06	1.001001001000998607e-07	9.992697563787925219e+01	5.700538876058505622e+00	0.000000000000000000e+00
4.490181558749168485e-06	1.801801801801797493e-06	9.245279338548728276e+01	4.398574398574400135e+00	0.000000000000000000e+00
3.682576784096711011e-06	8.008008008008124382e-07	9.792279496921618431e+01	5.383496910214465636e+00	0.000000000000000000e+00
2.045948351657936998e-06	4.004004004003994428e-07	9.811919385630348245e+01	9.705111402359108297e+00	0.000000000000000000e+00
4.117132288314303602e-06	3.303303303303308956e-06	7.273914374877045930e+01	4.785137318255251238e+00	0.000000000000000000e+00
3.723253276449779488e-06	4.604604604604607145e-06	4.652443385122509056e+01	5.235065394132202954e+00	0.000000000000000000e+00
3.559047454586644556e-06	9.009009009009122989e-07	9.725227901454273649e+01	5.565576850807961051e+00	0.000000000000000000e+00
4.848245652799031190e-06	9.009009009008987464e-07	9.828077867036489579e+01	4.064215148188803362e+00	0.000000000000000000e+00
4.141341005657418737e-06	2.902902902902909513e-06	7.924595277452620223e+01	4.802204928664071559e+00	0.000000000000000000e+00
4.840452465641935259e-06	1.001001001001012160e-06	9.786596410782686917e+01	4.085517241379310605e+00	0.000000000000000000e+00
3.021066731355431846e-06	1.001001001000998607e-07	9.990915412770277726e+01	6.573457612072795442e+00	0.000000000000000000e+00
5.287675048010459495e-06	3.403403403403422369e-06	8.261411832748413531e+01	3.730478589420656910e+00	0.000000000000000000e+00
3.098584503877335630e-06	3.303303303303308956e-06	5.901103614326259361e+01	6.391886059559775290e+00	0.000000000000000000e+00
6.848556154025811570e-06	7.007007007006854724e-07	9.944787812600517896e+01	2.879082426127530070e+00	0.000000000000000000e+00
5.433299357212480999e-06	3.003003003003131346e-07	9.987929513087634348e+01	3.624571708272146253e+00	0.000000000000000000e+00
6.269118938388089872e-06	2.902902902902909513e-06	9.018249360437076234e+01	3.157109358345768779e+00	0.000000000000000000e+00
4.573139504177333588e-06	3.003003003002995821e-07	9.975088578024080732e+01	4.308990398603434357e+00	0.000000000000000000e+00
5.249011694040554581e-06	2.902902902902895961e-06	8.618065015659210815e+01	3.749367088607595822e+00	0.000000000000000000e+00
6.953622770391696008e-06	4.204204204204221255e-06	8.468168860400766107e+01	2.810246679316889651e+00	0.000000000000000000e+00
2.915758637793708713e-06	4.104104104104094289e-06	3.727883930893427333e+01	6.656179775280899769e+00	0.000000000000000000e+00
2.339572591648497113e-06	2.102102102102097075e-06	6.541140839706075383e+01	8.443557582668196559e+00	0.000000000000000000e+00
6.684833494708269138e-06	1.701701701701684079e-06	9.682761505519633261e+01	2.963185274109644496e+00	0.000000000000000000e+00
4.391467636603118934e-06	8.008008008007988857e-07	9.855373122984335055e+01	4.487878787878788245e+00	0.000000000000000000e+00
3.737812191409030825e-06	2.202202202202210488e-06	8.485467446082407150e+01	5.296852646638050999e+00	0.000000000000000000e+00
5.161340232435424348e-06	4.004004004003994428e-07	9.975432866694704614e+01	3.827862496769188105e+00	0.000000000000000000e+00
3.036752223724215177e-06	2.002002002001997214e-06	8.209282808498092265e+01	6.538631346578365644e+00	0.000000000000000000e+00
8.083393063262704208e-06	8.008008008007988857e-07	9.948250906478230604e+01	2.439064558629777668e+00	0.000000000000000000e+00
4.297375624133763674e-06	2.302302302302296796e-06	8.688772459826465422e+01	4.603668013677341797e+00	0.000000000000000000e+00
4.044386638544773264e-06	1.001001001000998607e-06	9.680862078219735167e+01	4.886176179478719739e+00	0.000000000000000000e+00
4.988238801553085816e-06	4.804804804804793314e-06	6.535234604425249927e+01	3.963071982873964672e+00	0.000000000000000000e+00
4.207699413681253200e-06	1.301301301301311742e-06	9.531811713986321877e+01	4.688192465970244527e+00	0.000000000000000000e+00
5.202611343253123222e-06	2.602602602602609931e-06	8.885140412371490015e+01	3.743680485338728658e+00	0.000000000000000000e+00
3.565352353945842357e-06	2.502502502502496518e-06	7.986720541029038145e+01	5.462928808557728999e+00	0.000000000000000000e+00
3.740768006089317531e-06	5.205205205205206309e-06	3.577748180398315014e+01	5.249911378943640905e+00	0.000000000000000000e+00
2.856392295672583954e-06	3.503503503503508677e-06	5.093533538876117461e+01	6.962858486130702573e+00	0.000000000000000000e+00
7.676070481543453841e-06	3.503503503503481572e-06	9.039312437808722223e+01	2.563170647282795755e+00	0.000000000000000000e+00
4.727009091356848058e-06	4.004004004003994428e-07	9.957464751049309371e+01	4.182434340581757226e+00	0.000000000000000000e+00
2.566273284484212702e-06	3.403403403403408817e-06	4.150363404897468200e+01	7.626158599382083736e+00	0.000000000000000000e+00
1.108369912793541298e-06	6.006006006006059405e-07	8.772462437238172583e+01	1.801703163017027265e+01	0.000000000000000000e+00
4.331611306318844688e-06	4.004004004003994428e-07	9.959252441956478208e+01	4.570987654320987303e+00	0.000000000000000000e+00
1.461677401085565566e-06	2.002002002001997214e-07	9.909065923990047509e+01	1.340271493212671139e+01	0.000000000000000000e+00
1.809109364720478020e-06	9.009009009009122989e-07	8.864186102576250903e+01	1.096225018504812176e+01	0.000000000000000000e+00
4.587091104608596148e-06	1.601601601601597771e-06	9.414839121042601278e+01	4.302730970366065222e+00	0.000000000000000000e+00
4.304826860922371743e-06	5.105105105105106449e-06	5.030071187858357007e+01	4.498784933171323885e+00	0.000000000000000000e+00
4.795706511887461085e-06	1.101101101101098468e-06	9.744548566699114645e+01	4.110463502636691580e+00	0.000000000000000000e+00
